Symbol,Description,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating,Price,Price - Currency
COLB,"Columbia Banking System, Inc.",-1.1497923985946965,3584812,1.260089017918773,8959727323.47333,USD,12.350359138068637,2.506,USD,5.841111627317635,4.69498562759502,Finance,Buy,30.95,USD
PRMB,Primo Brands Corporation,1.8633540372670927,2247240,0.6316882016450474,8926566454.78261,USD,156.28970775095297,0.1574,USD,,1.73913043478261,Consumer non-durables,Strong buy,24.6,USD
QRVO,"Qorvo, Inc.",2.728471447408457,850268,0.6598205605434339,8914024356.55381,USD,27.959363957597176,3.6224,USD,515.9496684237375,0,Electronic technology,Neutral,101.28,USD
BIRK,Birkenstock Holding plc,-1.6820512820512827,2993192,1.1829355050630779,8814617786.148306,USD,21.562893647651613,2.2228,USD,54.58654982961263,0,Consumer non-durables,Strong buy,47.93,USD
EGO,Eldorado Gold Corporation,10.1108936725375,3822159,1.455665129598508,8811303115.148123,USD,12.003611329135234,2.812486932,USD,82.51682491064643,0,Non-energy minerals,Neutral,33.76,USD
LUMN,"Lumen Technologies, Inc.",0.4711425206124752,14542772,1.154848103011747,8788552893.29682,USD,,-1.7458,USD,-452.1189120809614,0,Communications,Neutral,8.53,USD
GGB,Gerdau S.A.,-1.6842105263157907,13335609,0.688202816963394,8754156016.6455,USD,31.342281879194633,0.149,USD,-47.256637168141594,2.35623157894737,Non-energy minerals,Strong buy,4.67,USD
VSH,"Vishay Intertechnology, Inc.",7.308858201414611,7046960,0.6560496556161968,8672680290.664871,USD,3982.5,0.016,USD,,0.673627484001347,Electronic technology,Buy,63.72,USD
BRKR,Bruker Corporation,4.425594689286384,3499095,1.1124103538907586,8620537451.022314,USD,,-0.2404,USD,-145.78175585602744,0.368799557440531,Health technology,Buy,56.63,USD
ENS,EnerSys,3.192722732542583,647146,1.32112564724635,8450942744.932577,USD,29.99455634186173,7.7154,USD,-14.410276890308843,0.458173548559708,Producer manufacturing,Buy,231.42,USD
MTCH,"Match Group, Inc.",3.009458297506441,2964835,1.0667447718411778,8383598771.239895,USD,13.716510190061825,2.6202,USD,29.26492353231376,2.20693608483806,Technology services,Buy,35.94,USD
CRUS,"Cirrus Logic, Inc.",1.127430068864644,414845,0.756022694986863,8372124276.10031,USD,21.15664125251804,7.8434,USD,30.61883826272315,0,Electronic technology,Buy,165.94,USD
MXL,"MaxLinear, Inc",5.091167416528548,2617613,0.5805759366309481,7948099276.554583,USD,,-1.5146,USD,42.61574600287945,0,Electronic technology,Buy,88.76,USD
CLF,Cleveland-Cliffs Inc.,-1.0885341074020216,18159316,0.9480813499056817,7774751840.725691,USD,,-2.3386,USD,3.8760327181552903,0,Non-energy minerals,Neutral,13.63,USD
OSCR,"Oscar Health, Inc.",3.1139419674451485,6243161,0.705783839280512,7748384577.999293,USD,,-0.6096,USD,-318.80832735104093,0,Health services,Neutral,29.14,USD
RAL,Ralliant Corporation,4.070823244552055,2210653,1.6380627575065023,7697643024.183262,USD,,-11.0026,USD,,0.151331719128329,Electronic technology,Buy,68.77,USD
AVT,"Avnet, Inc.",1.3136107738160918,942249,0.599774666535116,7528169608.312396,USD,35.74822777907611,2.5674,USD,-28.015476924802336,1.52334694778673,Distribution services,Neutral,91.78,USD
ST,Sensata Technologies Holding plc,1.9246031746031722,1443505,0.5797384852327243,7470844769.313095,USD,158.74536464771322,0.3236,USD,-60.381978452497556,0.952380952380952,Electronic technology,Buy,51.37,USD
KMX,CarMax Inc,1.853296917674606,5015346,1.5408796983488287,7404459782.848029,USD,32.79110664489386,1.5922,USD,-50.304316614126535,0,Retail trade,Neutral,52.21,USD
MIDD,The Middleby Corporation,3.1671924290220885,501835,0.9592606447471718,7393474485.992177,USD,,-6.473,USD,-180.8670123055781,0,Producer manufacturing,Buy,163.52,USD
PRAX,"Praxis Precision Medicines, Inc.",-0.765248705829381,544246,0.8133874469743707,7375050168.480308,USD,,-13.3803,USD,-24.902451319007525,0,Health technology,Strong buy,264.54,USD
SYRE,"Spyre Therapeutics, Inc.",3.4533976977348577,1156436,0.9756751936314121,7258191553.442258,USD,,-2.3577,USD,22.313750041187518,0,Health technology,Strong buy,83.58,USD
AXTI,AXT Inc,13.953488372093009,12085502,1.361544244513861,7244963778.906976,USD,,-0.3174,USD,25.59774964838255,0,Electronic technology,Buy,110.74,USD
FLR,Fluor Corporation,-0.57131599684791,2132354,0.7755068670788778,7049139183.844955,USD,40.29540918163673,1.2525,USD,-88.00379281281128,0,Industrial services,Buy,50.47,USD
VFC,V.F. Corporation,1.8707482993197182,11323221,1.5342138109797947,7040101523.261904,USD,28.25916024532159,0.6359,USD,,2.04081632653061,Consumer non-durables,Neutral,17.97,USD
MYRG,"MYR Group, Inc.",0.9467827335546913,219275,0.8406294590452151,7006032109.530288,USD,49.59546747205749,9.0722,USD,316.55723403278387,0,Industrial services,Buy,449.94,USD
MRCY,Mercury Systems Inc,-3.632585203657515,884201,1.1924593819825282,6960817806.959435,USD,,-0.2387,USD,78.55731225296442,0,Electronic technology,Buy,115.93,USD
ENPH,"Enphase Energy, Inc.",-4.0208829455944315,6581564,0.9250248864622578,6905567639.193259,USD,51.56480661352229,1.0161,USD,-5.470276304772534,0,Producer manufacturing,Neutral,52.395,USD
ETSY,"Etsy, Inc.",3.900402993667233,4122563,1.526650032576677,6850559362.786412,USD,29.50263598839348,2.4469,USD,73.82254741777366,0,Retail trade,Buy,72.19,USD
EXP,Eagle Materials Inc,1.2590011614401895,401974,0.9569465241787464,6733978646.63452,USD,16.61597103106537,13.1175,USD,-4.603468964764923,0.464576074332172,Non-energy minerals,Neutral,217.96,USD
CAR,"Avis Budget Group, Inc.",1.5765284309533927,457036,0.6461255454524121,6714219819.517155,USD,,-19.0129,USD,69.79240810412325,0,Finance,Neutral,190.07,USD
LEGN,Legend Biotech Corporation,-1.0872595483691123,1449914,0.37072762526715386,6662486123,USD,,-1.3602,USD,-13.7671462027434,0,Health technology,Strong buy,35.48,USD
ACMR,"ACM Research, Inc.",1.3411389036721562,1373095,0.8310940841755924,6579914463.347205,USD,72.38652778833726,1.3153,USD,-15.901534526854228,0,Producer manufacturing,Strong buy,95.21,USD
M,Macy's Inc,-2.7197477335435605,6024276,0.6614434643925414,6491777162.929444,USD,10.153453737606451,2.4307,USD,22.90539515598927,2.91170674024438,Retail trade,Neutral,24.68,USD
GTX,Garrett Motion Inc.,1.6984505363528017,2092980,0.6704154341165599,6388744008.4073305,USD,19.82343033048731,1.7217,USD,33.289463497716184,0.834326579261025,Producer manufacturing,Buy,34.13,USD
LQDA,Liquidia Corporation,0.800224624455978,2103879,0.9045412473894057,6385037922.720763,USD,507.06214689265533,0.1416,USD,,0,Health technology,Strong buy,71.8,USD
VSXY,Victorias Secret & Co.,0.6845841784989938,1870887,0.4974560935909959,6313232349.439909,USD,32.52252252252252,2.442,USD,22.596515889351885,0,Retail trade,Buy,79.42,USD
CROX,"Crocs, Inc.",1.2509020928554264,1270299,1.0245183739607115,6274311765.803224,USD,,-1.3786,USD,-108.44932306127075,0,Consumer non-durables,Buy,126.27,USD
KLIC,"Kulicke and Soffa Industries, Inc.",2.0374790064527595,904147,1.2198248675646122,6041045638.11805,USD,110.9311935421872,1.0406,USD,187.85615491009685,0.724829841774949,Producer manufacturing,Buy,115.435,USD
CACC,Credit Acceptance Corporation,4.495119948919089,180612,1.1366851780059108,5991424657.808208,USD,14.234237816318467,40.2403,USD,71.74104170578894,0,Finance,Neutral,572.79,USD
ACLS,"Axcelis Technologies, Inc.",6.373528758605368,1005237,1.6134798616169326,5888614362.418387,USD,59.692192659978815,3.2098,USD,-41.20276236009599,0,Producer manufacturing,Neutral,191.6,USD
SEI,"Solaris Energy Infrastructure, Inc.",5.485745169571663,1958720,0.9294755139064005,5741423397.803268,USD,94.17370325693607,0.829,USD,67.71191584058262,0.648561005269558,Industrial services,Strong buy,78.07,USD
LUNR,"Intuitive Machines, Inc.",-3.2306536438767823,14860387,1.0264054789230361,5590460009.7250185,USD,,-0.8716,USD,59.0605918271489,0,Electronic technology,Buy,25.76,USD
MARA,"MARA Holdings, Inc.",3.9772727272727306,34567925,0.888550086306732,5581800204.221591,USD,,-5.7231,USD,-297.5203167326526,0,Technology services,Buy,14.64,USD
NOVT,Novanta Inc.,-2.42945243879649,607730,1.1118791201714227,5577885333.429266,USD,113.13109425785481,1.3845,USD,-29.174340085942298,0,Electronic technology,Buy,156.63,USD
VSEC,VSE Corporation,1.233875490745942,625021,1.4753225772948637,5570747627.027482,USD,76.42417244033874,2.598,USD,228.11315988886082,0.203946362106766,Industrial services,Strong buy,198.55,USD
NVTS,Navitas Semiconductor Corporation,1.4536126549807604,35937348,0.910073148791961,5546013267.117999,USD,,-0.6271,USD,-19.24320212968244,0,Electronic technology,Neutral,23.73,USD
SPHR,Sphere Entertainment Co.,0.737357259380095,683891,0.9422727382952175,5525600356.812136,USD,80.12248287315757,1.9268,USD,,0,Consumer services,Strong buy,154.38,USD
FLY,Firefly Aerospace Inc.,4.675243175400057,7685387,0.9139861621019411,5478886890.630688,USD,,-2.3696,USD,-21.52418072721679,0,Electronic technology,Buy,33.36,USD
ALK,"Alaska Air Group, Inc.",3.7193575655114075,4355923,1.2740000509492038,5468934202.942519,USD,91.73831775700934,0.535,USD,-80.56241825316087,0,Transportation,Buy,49.08,USD
SYNA,Synaptics Incorporated,1.2929789078301013,463042,0.5185150761660912,5418162504.343181,USD,,-1.2393,USD,-130.03344319503685,0,Electronic technology,Buy,140.23,USD
BB,BlackBerry Limited,0.5440696409140447,26696756,0.5099682522042969,5415207767.822706,USD,106.09196359116703,0.08709425000000001,USD,,0,Technology services,Neutral,9.24,USD
CENX,Century Aluminum Company,-10.851446314757315,3664081,1.9738456153933714,5399034022.319823,USD,16.310360293018388,3.3445,USD,194.90344766775414,0,Non-energy minerals,Strong buy,54.55,USD
HNGE,"Hinge Health, Inc.",4.606672788490957,1881560,0.906546143317219,5288931503.476431,USD,,-6.6871,USD,-484.05122903744547,0,Technology services,Strong buy,68.35,USD
CVLT,"Commvault Systems, Inc.",-0.3287413901064509,752258,0.9718073577274948,5252855238.353319,USD,80.49304677623262,1.582,USD,-6.229624799952579,0,Technology services,Buy,127.34,USD
MTRN,Materion Corporation,1.973630995713013,387534,1.0940618684993724,5244886326.8441305,USD,68.90012296761853,3.6595,USD,680.6100682593857,0.228504408315134,Electronic technology,Buy,252.14,USD
USAR,"USA Rare Earth, Inc.",4.683947248749437,13785378,0.7703248838396177,5134273809.865395,USD,,-3.8839,USD,-581.3359771966788,0,Producer manufacturing,Strong buy,23.02,USD
ALM,Almonty Industries Inc.,1.5837104072398256,5492041,0.8626066770818474,5096003658.291717,USD,,-0.527759172,USD,-192.2433910617194,0,Non-energy minerals,Strong buy,17.96,USD
