Symbol,Description,Price change % 1 day,Volume 1 day,Relative volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating,Price,Price - Currency
SNDK,Sandisk Corporation,5.3023112638842615,8186090,0.7856917073695479,243163389787.5433,USD,57.0790938259331,28.7671,USD,,0,Electronic technology,Buy,1642,USD
QCOM,QUALCOMM Incorporated,0.8474576271186498,17169297,0.7332536814408029,229529582594.8051,USD,23.687645484804317,9.1934,USD,-6.380855397148674,1.64860609428545,Electronic technology,Neutral,217.77,USD
C,"Citigroup, Inc.",0.6114591983090528,11550422,1.0487688480143667,228562869801.0671,USD,16.51548946716233,8.07,USD,27.480096044483766,1.81173095795274,Finance,Strong buy,133.28,USD
BHP,BHP Group Limited,1.1847195357833704,2233700,0.8085087099014139,219199158949.7255,USD,20.758413729818212,4.0321,USD,-9.901233464426177,3.1794003868472,Non-energy minerals,Neutral,83.7,USD
PANW,"Palo Alto Networks, Inc.",-2.102554677449008,7009183,0.6393652692553718,217058940260.18314,USD,219.07542979353457,1.2157,USD,-30.432045779685268,0,Technology services,Buy,266.33,USD
ANET,"Arista Networks, Inc.",1.380696182018536,6043028,0.6135671921547996,196939297836.48407,USD,53.55430762909191,2.9204,USD,23.546831373212623,0,Electronic technology,Strong buy,156.4,USD
ADI,"Analog Devices, Inc.",0.6228356461296993,5140171,0.9696455027951176,196729590202.76917,USD,60.02050763835226,6.7292,USD,83.19222497481829,1.01397643189915,Electronic technology,Buy,403.89,USD
STX,Seagate Technology Holdings PLC,3.4573495226969633,2482796,0.769615215020974,196597243580.2551,USD,83.22448979591836,10.535,USD,52.226685547495876,0.344554969497445,Electronic technology,Buy,876.77,USD
APP,Applovin Corporation,1.164752333094043,3896002,0.7500571687273911,189366019720.9055,USD,49.724775497962284,11.3362,USD,104.69844709281328,0,Technology services,Strong buy,563.69,USD
WDC,Western Digital Corporation,2.972328617212523,6225527,0.9247061350714497,181623354618.18033,USD,31.454563905420812,16.7521,USD,218.5112653294039,0.087938716485578,Electronic technology,Buy,526.93,USD
APH,Amphenol Corporation,3.4507600316979983,7506500,0.6618038462066439,176661670672.32907,USD,41.264367816091955,3.48,USD,68.63733281643728,0.597939629709675,Electronic technology,Strong buy,143.6,USD
RIO,Rio Tinto Plc,0.238355348098132,2249440,0.8403073481355644,175662756789.3625,USD,16.557845002952952,6.0956,USD,-13.847980326200638,3.96762339855001,Non-energy minerals,Buy,100.93,USD
CRWD,"CrowdStrike Holdings, Inc.",-1.822598432237492,3337284,0.7936079216114316,167704762211.89825,USD,,-0.1885,USD,73.02132531844855,0,Technology services,Buy,658.79,USD
IBKR,"Interactive Brokers Group, Inc.",3.495260663507095,4689526,0.7099899813164435,148164128245.25,USD,37.553740326741185,2.326,USD,28.423144876325097,0.37914691943128,Finance,Buy,87.35,USD
SCCO,Southern Copper Corporation,-1.439555992368624,1684331,1.34691773589239,142235843543.18552,USD,28.87582784261251,5.9039,USD,36.79417966125258,2.08659010232988,Non-energy minerals,Sell,170.48,USD
