Symbol,Description,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating,Price,Price - Currency
CIEN,Ciena Corporation,0.17070212479223548,2665183,0.6014023876088836,63129770310.579346,USD,148.44722564324468,3.0043,USD,318.48446858894005,0,Electronic technology,Buy,445.98,USD
TER,"Teradyne, Inc.",5.715783953854225,3326868,0.8534073505683311,63117797916.15732,USD,74.62520821765686,5.403,USD,52.929521652986125,0.131095962244363,Electronic technology,Buy,403.2,USD
ALAB,"Astera Labs, Inc.",-0.08708193866167306,5380743,0.9345607087396663,62932426747.82565,USD,247.47236451873817,1.4836,USD,532.3955669224212,0,Electronic technology,Buy,367.15,USD
KEYS,Keysight Technologies Inc.,3.1291356645002044,1307128,0.7725327722469572,59927879352.42007,USD,57.77671598510562,6.0694,USD,42.551142635695335,0,Electronic technology,Buy,350.67,USD
RKLB,Rocket Lab Corporation,-10.794563512807109,63386167,2.687739311090207,59270241944.9919,USD,,-0.3303,USD,19.985465116279073,0,Electronic technology,Buy,102.39,USD
F,Ford Motor Company,0.8837525492861931,42162223,0.6182928695966787,59132839111.12168,USD,,-1.4073,USD,-212.7644230769231,4.07885791978246,Consumer durables,Neutral,14.84,USD
NBIS,Nebius Group N.V.,4.55363570914327,17184971,0.9927295450201614,58473497004.150826,USD,77.52310412704767,2.9973,USD,,0,Technology services,Buy,232.36,USD
CARR,Carrier Global Corporation,0.24376254660166577,4414993,0.5940404769193246,58065877085.21279,USD,45.92996517968596,1.5221,USD,-65.07102370516557,1.33352451964439,Producer manufacturing,Buy,69.91,USD
CRWV,"CoreWeave, Inc.",5.024023396699397,36338090,1.2205417972223522,54857097578.19511,USD,,-3.1473,USD,-21.728872558499315,0,Technology services,Buy,100.55,USD
FLEX,Flex Ltd.,-1.5000986907033365,5115985,0.8777581907724138,54850441836.11856,USD,64.20637303255135,2.3317,USD,10.433835369896748,0,Electronic technology,Buy,149.71,USD
DAL,"Delta Air Lines, Inc.",1.5031162165465037,6867944,1.0908528179929793,54569949750.273,USD,12.128203256187488,6.8485,USD,21.407931358471153,0.916534278382012,Transportation,Strong buy,83.06,USD
MCHP,Microchip Technology Incorporated,2.4747148698084755,8386186,0.6398121749650192,51627626615.109955,USD,441.13015284854094,0.2159,USD,,1.95825263610932,Electronic technology,Buy,95.24,USD
ROK,"Rockwell Automation, Inc.",0.3824384274131865,528753,0.7782535339133368,51112578676.96344,USD,47.728595178719864,9.624,USD,21.16633932618221,1.19102253108678,Producer manufacturing,Buy,459.34,USD
UMC,United Microelectronics Corporation (NEW),4.593810444874271,16400361,0.8688571811738093,49691669124.01356,USD,33.52968532010541,0.6451,USD,18.453911127432985,1.79776112185687,Electronic technology,Sell,21.63,USD
MT,Arcelor Mittal NY Registry Shares NEW,2.4895064408742202,1718185,0.7480178681269817,49285791491.490395,USD,17.120820135883363,4.1359,USD,149.60168980084492,0.707410623823998,Non-energy minerals,Buy,70.81,USD
FER,Ferrovial N.V.,0.8760207869339324,1538357,0.8031464968359039,48796748586.162506,USD,46.89914006650734,1.448640634,USD,-68.71270985641983,1.66188005627858,Industrial services,Buy,67.94,USD
STT,State Street Corporation,1.6863815589930247,2184968,1.079213878231873,46394458756.569244,USD,17.001186624610796,9.8599,USD,10.73438079087162,1.98968759478314,Finance,Buy,167.63,USD
CRDO,Credo Technology Group Holding Ltd,-5.268922798005737,9028587,0.7437945530477097,46261890133.08484,USD,101.04342921601804,2.4822,USD,790.6350914962326,0,Technology services,Strong buy,250.81,USD
GRMN,Garmin Ltd.,-0.2011903763936701,466488,0.6590577562779868,45919061851.72646,USD,26.548475218821427,8.9685,USD,18.14337654125831,1.24905692011065,Electronic technology,Neutral,238.1,USD
ON,ON Semiconductor Corporation,0.7157640565712423,7351855,0.5855219312990351,45770374160.97026,USD,83.2489842469171,1.4029,USD,-2.6912672539363216,0,Electronic technology,Buy,116.79,USD
HUM,Humana Inc.,2.8560579348504245,980206,0.7093087263615557,45529722540.166046,USD,40.584766532176076,9.3439,USD,-33.932220407412906,0.960156228810112,Health services,Neutral,379.22,USD
CLS,"Celestica, Inc.",1.8815114290157027,1169881,0.43246347825611214,45198227581.54078,USD,47.80649318472472,8.223150744,USD,137.55662783391023,0,Electronic technology,Strong buy,393.12,USD
GFS,GlobalFoundries Inc.,0.7926678226405754,2158931,0.4495185937159831,44630128940.15209,USD,58.46264367816092,1.392,USD,,0,Electronic technology,Buy,81.38,USD
DHI,"D.R. Horton, Inc.",-0.220164475814287,2404068,1.0492333590033263,43696781628.65085,USD,14.435607018727223,10.6743,USD,-19.23199152542372,1.13319950786764,Consumer durables,Neutral,154.09,USD
XYZ,"Block, Inc.",0.6223766102185448,4632749,0.8014342870018497,41377172059.64278,USD,54.008701056556866,1.2872,USD,-68.69116824362123,0,Commercial services,Strong buy,69.52,USD
VIK,Viking Holdings Ltd,-0.9980682549903485,2571397,1.0488944723392613,41123760164.22247,USD,34.35498286906003,2.6852,USD,117.98993343075175,0,Consumer services,Buy,92.25,USD
STLD,"Steel Dynamics, Inc.",1.1482740118046788,799506,0.7144462448692288,40777604970.83097,USD,30.288358541497065,9.3356,USD,23.396999537373596,0.726167054194241,Non-energy minerals,Buy,282.76,USD
JBL,Jabil Inc.,2.1040621932128754,978435,0.7835613994175074,40599521542.90207,USD,51.57338908545084,7.4616,USD,78.81518404907976,0.0849054100665977,Producer manufacturing,Buy,384.82,USD
CCL,Carnival Corporation Ltd.,3.769559032716923,29553313,1.2784370555509472,40364051905.09958,USD,12.973501689489595,2.2492,USD,49.77691949124326,1.06685633001422,Consumer services,Strong buy,29.18,USD
TEVA,Teva Pharmaceutical Industries Limited,0.2025462962962971,5928086,0.8084748979209554,40357903237.6312,USD,25.733818830348522,1.3457,USD,,0,Health technology,Strong buy,34.63,USD
HEI,Heico Corporation,-2.2433818760686317,432551,0.6252568490799255,39030194431.53612,USD,59.22558982693648,5.5991,USD,30.878193590612646,0.0707505453687872,Electronic technology,Buy,331.61,USD
UAL,"United Airlines Holdings, Inc.",2.5841399520468844,5369954,1.0580082939497701,37494295721.1871,USD,10.306647752112275,11.2083,USD,2.1760137106184336,0,Transportation,Strong buy,115.52,USD
HBAN,Huntington Bancshares Incorporated,1.8012783265543213,26328184,1.0375922752819633,35515326489.28762,USD,13.41500765696784,1.306,USD,0.6861460180402538,3.60255665310866,Finance,Strong buy,17.52,USD
WAT,Waters Corporation,-1.1702896536387493,780942,0.7134769730359676,34908015032.08634,USD,45.257583665364,7.8557,USD,-28.76263885740195,0,Health technology,Buy,355.53,USD
RVMD,"Revolution Medicines, Inc.",3.1092943778060813,1581068,0.45319163176510263,32712217296.281853,USD,,-7.073,USD,-76.93115869521715,0,Health technology,Strong buy,153.87,USD
CNC,Centene Corporation,2.596789423984889,4784505,0.8571927199770637,32190626702.90746,USD,,-13.1443,USD,-295.7045441010065,0,Health services,Buy,65.19,USD
TECK,Teck Resources Ltd,1.949685534591198,2649061,0.8419007768572558,31746273486.508724,USD,23.941716922376095,2.708243532,USD,453.8008787023556,0.562999662200203,Non-energy minerals,Neutral,64.84,USD
NTAP,"NetApp, Inc.",0.7104131613385771,1774823,0.3742316153299713,31662618814.633392,USD,25.419170153197648,6.3578,USD,11.901577020557582,1.296192434723,Electronic technology,Neutral,161.61,USD
KLAC,KLA Corporation,5.546433132640032,10069128,0.785302910232104,31502652877,USD,71.95883866225653,3.5373,USD,28.554295682512006,0.331724483410645,Electronic technology,Buy,254.54,USD
TSEM,Tower Semiconductor Ltd.,1.7728574746458317,1210071,0.562205007781901,29383050721.936523,USD,122.11797491871808,2.153,USD,19.213732004429676,0,Electronic technology,Buy,262.92,USD
MTSI,"MACOM Technology Solutions Holdings, Inc.",1.3635393318390472,1135396,0.5944929879530184,28982477323.38969,USD,164.70256677072493,2.3064,USD,,0,Electronic technology,Buy,379.87,USD
FSLR,"First Solar, Inc.",-1.4234612973411562,1799246,0.5649977458133472,28723359488.026108,USD,17.269649709922085,15.4786,USD,31.587180141120463,0,Electronic technology,Buy,267.31,USD
MTZ,"MasTec, Inc.",1.2468619246862,703362,0.46141111524250383,28681364794.44728,USD,63.455184349923954,5.7201,USD,111.18289891456841,0,Industrial services,Strong buy,362.97,USD
MDB,"MongoDB, Inc.",-3.2758669337772677,939690,0.296739062884467,27572066074.756355,USD,,-0.371,USD,67.75595341560926,0,Technology services,Buy,342.8,USD
ZM,"Zoom Communications, Inc.",1.4731369150780045,3254859,0.7165441132360457,27469995627.46101,USD,13.747156798004257,6.8145,USD,104.61506125390343,0,Technology services,Buy,93.68,USD
JBHT,"J.B. Hunt Transport Services, Inc.",0.07608770837657443,551101,0.5395749242138972,27286418463.483715,USD,44.7946499063424,6.4597,USD,17.295540383497958,0.615618731410389,Transportation,Buy,289.36,USD
ATI,ATI Inc.,-0.5112781954887269,2788032,1.510437747248047,27086650641.96451,USD,65.45310645033636,3.0324,USD,9.706595275134763,0,Non-energy minerals,Strong buy,198.48,USD
XPO,"XPO, Inc.",0.2987041511091618,1749386,0.7603646806692715,26808220191.787,USD,78.23271431508257,2.9186,USD,-10.196923076923074,0,Transportation,Buy,228.33,USD
PPG,"PPG Industries, Inc.",0.9303112313937826,1788056,0.9888722723976842,26600884790.854874,USD,17.097666155675583,6.9799,USD,18.227243470307247,2.40189445196211,Process industries,Buy,119.34,USD
STRL,"Sterling Infrastructure, Inc.",2.4375409933814387,476733,0.6427362084181695,26358926504.05187,USD,76.79633089859011,11.1853,USD,30.73659357613726,0,Industrial services,Strong buy,858.99,USD
WSM,"Williams-Sonoma, Inc.",2.194386029075607,1489808,1.4491168002490078,26321078430.433575,USD,25.020987004846596,8.9341,USD,1.1331220285261625,1.25262869159733,Retail trade,Buy,223.54,USD
ILMN,"Illumina, Inc.",-3.1526382287467714,1498534,0.6917526444685812,24354762474.985317,USD,29.21521652328578,5.5098,USD,,0,Health technology,Buy,160.97,USD
MKSI,MKS Inc.,3.0030116992934106,961425,0.933459849745417,24024774260.679802,USD,74.34680824380251,4.7842,USD,42.58210645526615,0.263523688173289,Producer manufacturing,Buy,355.69,USD
CPAY,"Corpay, Inc.",1.4992161892546645,409445,0.7469650355161628,23276032164.974007,USD,21.287368414760262,16.7287,USD,17.324402987691553,0,Commercial services,Buy,356.11,USD
WST,"West Pharmaceutical Services, Inc.",-0.46013198522733606,465312,0.6256340381316331,23230340495.423626,USD,43.9569547490141,7.4805,USD,17.468318650774957,0.263365017860386,Health technology,Strong buy,328.82,USD
HPQ,HP Inc.,2.2690437601296543,10808311,0.4245191380941521,23082553361.16694,USD,9.31502804842043,2.7096,USD,4.43228243274494,4.77633711507293,Technology services,Neutral,25.24,USD
ENTG,"Entegris, Inc.",3.8642009384488154,2114466,0.6640392753278922,22954299710.218884,USD,86.75504322766571,1.735,USD,-15.096647908000968,0.276014352746343,Producer manufacturing,Buy,150.52,USD
