Symbol,Description,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating,Price,Price - Currency
WAT,Waters Corporation,-0.9471887218459161,836886,0.724528760567592,35321377704.75373,USD,45.79350026095702,7.8557,USD,-28.76263885740195,0,Health technology,Buy,359.74,USD
HBAN,Huntington Bancshares Incorporated,2.197149643705469,26041196,1.0234490250016721,34886918204.43587,USD,13.177641653905054,1.306,USD,0.6861460180402538,3.68171021377672,Finance,Strong buy,17.21,USD
RVMD,"Revolution Medicines, Inc.",3.4953880296830517,2201974,0.6231484673564547,31725771168.11173,USD,,-7.073,USD,-76.93115869521715,0,Health technology,Strong buy,149.23,USD
NTAP,"NetApp, Inc.",-0.11826216855471039,2463394,0.4830596145726306,31439270579.995148,USD,25.239862845638427,6.3578,USD,11.901577020557582,1.29465952944106,Electronic technology,Neutral,160.47,USD
CNC,Centene Corporation,-2.754820936639125,6336804,1.1972506179436393,31375859435.09642,USD,,-13.1443,USD,-295.7045441010065,0,Health services,Buy,63.54,USD
TECK,Teck Resources Ltd,6.1592388582874396,2537321,0.7807412035260053,31138387535.526035,USD,23.483855587031456,2.708243532,USD,453.8008787023556,0.598444045481747,Non-energy minerals,Neutral,63.6,USD
FSLR,"First Solar, Inc.",8.785654110001206,2467693,0.7055328692419476,29138128540.430496,USD,17.51902626852558,15.4786,USD,31.587180141120463,0,Electronic technology,Buy,271.17,USD
TSEM,Tower Semiconductor Ltd.,10.619165881647676,2347687,1.1428109820474435,28871204978.720985,USD,119.9907106363214,2.153,USD,19.213732004429676,0,Electronic technology,Buy,258.34,USD
MTSI,"MACOM Technology Solutions Holdings, Inc.",5.7449209932279945,1782212,0.9552310419376943,28592604659.091534,USD,162.4869927159209,2.3064,USD,,0,Electronic technology,Buy,374.76,USD
MDB,"MongoDB, Inc.",1.760078098082018,1149215,0.2861695242448935,28505880403.494637,USD,,-0.371,USD,67.75595341560926,0,Technology services,Buy,354.41,USD
MTZ,"MasTec, Inc.",6.829966028964781,1172212,0.7833358203534384,28328150721.96943,USD,62.67372948025384,5.7201,USD,111.18289891456841,0,Industrial services,Strong buy,358.5,USD
JBHT,"J.B. Hunt Transport Services, Inc.",2.988423864648259,683912,0.6803816357683253,27265671256.496094,USD,44.76059259717943,6.4597,USD,17.295540383497958,0.634016028495102,Transportation,Buy,289.14,USD
ATI,ATI Inc.,8.79642253367508,2594775,1.535917845243007,27225849754.589085,USD,65.78947368421052,3.0324,USD,9.706595275134763,0,Non-energy minerals,Strong buy,199.5,USD
ZM,"Zoom Communications, Inc.",-1.745423584504045,4153946,0.9204614980065234,27071199616.265644,USD,13.547582361141682,6.8145,USD,104.61506125390343,0,Technology services,Buy,92.32,USD
XPO,"XPO, Inc.",5.2668084712845715,863321,0.3720240256260709,26728381444.03519,USD,77.99972589597752,2.9186,USD,-10.196923076923074,0,Transportation,Buy,227.65,USD
PPG,"PPG Industries, Inc.",4.664955297866687,1975446,1.0874028246493959,26355695563.547134,USD,16.94007077465293,6.9799,USD,18.227243470307247,2.51394175444808,Process industries,Buy,118.24,USD
WSM,"Williams-Sonoma, Inc.",5.702135884797531,1074672,1.0322680789458316,25755894332.4496,USD,24.483719680773664,8.9341,USD,1.1331220285261625,1.32405528172417,Retail trade,Buy,218.74,USD
STRL,"Sterling Infrastructure, Inc.",8.867250892567343,551677,0.6945956018442742,25731706005.45446,USD,74.96893243811073,11.1853,USD,30.73659357613726,0,Industrial services,Strong buy,838.55,USD
ILMN,"Illumina, Inc.",2.3019634394042034,1487031,0.6614776818657606,25147573696.67637,USD,30.16624922864714,5.5098,USD,,0,Health technology,Buy,166.21,USD
WST,"West Pharmaceutical Services, Inc.",-0.17526894717757793,524121,0.6819018327085093,23337726037.76828,USD,44.16014972261212,7.4805,USD,17.468318650774957,0.262903420766348,Health technology,Strong buy,330.34,USD
MKSI,MKS Inc.,9.254279115385833,1005552,0.966789447224054,23324341600.1487,USD,72.17925672003679,4.7842,USD,42.58210645526615,0.287910905812004,Producer manufacturing,Buy,345.32,USD
CPAY,"Corpay, Inc.",0.5329665606464408,497172,0.8973885281223145,22932227442.593056,USD,20.97293872207643,16.7287,USD,17.324402987691553,0,Commercial services,Buy,350.85,USD
HPQ,HP Inc.,-0.04050222762252557,14725359,0.531962264640479,22570420849.751316,USD,9.108355476823148,2.7096,USD,4.43228243274494,4.77440259214257,Technology services,Neutral,24.68,USD
CHRW,"C.H. Robinson Worldwide, Inc.",3.30549474310117,971192,0.6825467383562168,22526715935.97233,USD,38.68466863689729,4.9402,USD,18.025658790644343,1.35138787534798,Transportation,Buy,191.11,USD
SNX,TD SYNNEX Corporation,3.4651431985362655,698292,0.7463780795128895,22275567034.050182,USD,23.02042918740186,12.0367,USD,50.41738521906475,0.687054254882193,Distribution services,Strong buy,277.09,USD
ENTG,"Entegris, Inc.",12.445685909373054,4330679,1.4551867543526193,22100300837.720352,USD,83.52737752161381,1.735,USD,-15.096647908000968,0.310366232153942,Producer manufacturing,Buy,144.92,USD
LUV,Southwest Airlines Company,6.980676328502416,6346377,1.1286324275532071,21647788509.188644,USD,28.217380224260957,1.5696,USD,86.39116494478093,1.73913043478261,Transportation,Neutral,44.29,USD
IONQ,"IonQ, Inc.",2.4015539466713745,25218824,0.821756290890697,21645923531.62281,USD,,-0.1712,USD,88.51160917997584,0,Electronic technology,Buy,57.99,USD
FN,Fabrinet,0.3429556225764772,546628,0.4665385415690494,20861507011.846066,USD,50.062337171010206,11.6303,USD,29.62884529647794,0,Electronic technology,Buy,582.24,USD
AS,"Amer Sports, Inc.",5.450236966824655,4178295,1.020274310366581,20586474684.893368,USD,44.09760931500062,0.8073,USD,116.8412570507655,0,Consumer durables,Strong buy,35.6,USD
OKTA,"Okta, Inc.",2.245040027845456,2811831,0.40803090227541255,20422364392.860252,USD,85.34282393957001,1.3768,USD,113.75562800807329,0,Technology services,Buy,117.5,USD
SQM,Sociedad Quimica y Minera S.A.,8.351293103448281,1211289,0.9194503196282147,20315560447.713226,USD,28.27714697507646,2.8447,USD,35.236510577608755,0.891271551724138,Process industries,Buy,80.44,USD
IREN,IREN Limited,10.07375776397515,48861902,0.9486915949425686,20237388149.147125,USD,195.28236914600552,0.2904,USD,,0,Technology services,Buy,56.71,USD
DKS,Dick's Sporting Goods Inc,4.177327068893329,1109343,0.8361606270667661,20044176283.31209,USD,21.291261028293277,10.5184,USD,-24.83420992453694,2.27357305670559,Retail trade,Buy,223.95,USD
MRNA,"Moderna, Inc.",7.936507936507933,6196215,1.1076918934980116,19696470411.174603,USD,,-8.1462,USD,6.610262759664318,0,Health technology,Neutral,49.64,USD
LSCC,Lattice Semiconductor Corporation,7.9247563647352175,1667224,0.8345410110535048,19572941911.299088,USD,1006.0563380281692,0.142,USD,-61.776581426648725,0,Electronic technology,Buy,142.86,USD
TTMI,"TTM Technologies, Inc.",8.767139205205671,1714824,0.6541474285304918,19441769089.568676,USD,101.76115671033321,1.8397,USD,145.6864316239316,0,Electronic technology,Strong buy,187.21,USD
SN,"SharkNinja, Inc.",5.747933239744193,2244170,0.873440337237635,19188747216.38465,USD,27.332285115303986,4.9608,USD,57.1066632885736,0,Consumer durables,Strong buy,135.59,USD
SITM,SiTime Corporation,8.582870391280126,488516,0.9237541120839154,19038447448.788883,USD,,-1.0106,USD,73.44997898276586,0,Electronic technology,Buy,721.24,USD
VTRS,Viatris Inc.,3.4242232086239643,11082119,1.1513596916375604,18993853657.8941,USD,,-0.259,USD,91.85252760388815,3.04375396322131,Health technology,Buy,16.31,USD
AMKR,"Amkor Technology, Inc.",9.395201838816272,5290631,0.9480778374762618,18875492017.08591,USD,43.43981745579008,1.753,USD,37.40398181533154,0.477546329550352,Electronic technology,Neutral,76.15,USD
ALB,Albemarle Corporation,8.042385545442198,2233909,1.0093944380733426,18758685044.369106,USD,,-3.4136,USD,69.31098964326812,1.10039396821084,Process industries,Buy,159.06,USD
AA,Alcoa Corporation,5.232646834477508,4640561,0.9794950405865963,18203123531.98688,USD,17.350403702492645,3.9757,USD,17.679966848212164,0.61022120518688,Non-energy minerals,Buy,68.98,USD
LII,"Lennox International, Inc.",2.422741679873209,397719,1.075828053182373,17992627392.15244,USD,23.27800063931998,22.2111,USD,-1.0059366754617562,1.03011093502377,Producer manufacturing,Buy,517.03,USD
NVMI,Nova Ltd.,10.085570964886394,635394,1.328953921005346,17786387192.232162,USD,70.186748272359,7.9733,USD,21.042324508136993,0,Electronic technology,Strong buy,559.62,USD
ROKU,"Roku, Inc.",2.308876346844538,2414748,1.0543716978675366,17656901046.651615,USD,89.96841630320348,1.3298,USD,,0,Technology services,Strong buy,119.64,USD
GH,"Guardant Health, Inc.",0.15302218821730457,1502610,0.6069745541366115,17357328409.290745,USD,,-3.4003,USD,-0.6303640130216069,0,Health technology,Strong buy,130.9,USD
WCC,"WESCO International, Inc.",2.9982943834345677,676228,1.3409259144321637,16764710724.448097,USD,24.465846897434073,14.069,USD,6.428528201404019,0.556943654807146,Distribution services,Buy,344.21,USD
BEN,"Franklin Resources, Inc.",2.15157353885677,3342683,0.7431425536835242,16529657289.990044,USD,24.300993124522538,1.309,USD,89.572773352643,4.17469492614001,Finance,Neutral,31.81,USD
BBY,"Best Buy Co., Inc.",1.9301956636700077,3253645,0.5294445515797989,16250144848.235058,USD,14.264042033597276,5.4052,USD,32.098343027518446,5.03701745108408,Retail trade,Neutral,77.1,USD
DECK,Deckers Outdoor Corporation,2.869221082928582,1452749,0.8003469687612424,15883814401.689062,USD,16.24781577190266,7.0391,USD,11.11795163225358,0,Consumer non-durables,Buy,114.37,USD
WSO,"Watsco, Inc.",2.307938029068828,247769,0.6125545385141791,15652571904.767366,USD,31.956928449673637,12.0265,USD,-7.658228334062754,3.27423734227759,Producer manufacturing,Neutral,384.33,USD
RMBS,"Rambus, Inc.",4.5974514914567,3539932,1.350873761169632,15622547578.51723,USD,68.67097632854833,2.1038,USD,10.152363998115096,0,Electronic technology,Buy,144.47,USD
LOGI,Logitech International S.A. - Registered Shares,0.6964171171996748,1378108,0.9918479796135796,15507872984.14043,USD,22.832048339599694,4.81297159,USD,16.300313301917438,1.42695356738392,Electronic technology,Buy,109.89,USD
SMTC,Semtech Corporation,6.021519315530199,2277640,0.6231354791641912,15236736563.50039,USD,,-0.3956,USD,80.79984469035139,0,Electronic technology,Buy,163.57,USD
ONTO,Onto Innovation Inc.,12.69817695763561,1359942,1.158523531681305,15098663411.658968,USD,140.90803583863328,2.1541,USD,-51.202881478796655,0,Electronic technology,Strong buy,303.53,USD
MAS,Masco Corporation,4.063778749823614,1973700,0.8146266447259125,14877915234.302242,USD,18.322070952996125,4.0252,USD,10.023233565668985,0,Producer manufacturing,Buy,73.75,USD
RBRK,"Rubrik, Inc.",0.1822770611329356,3611982,0.6162411681042628,14706429389.186066,USD,,-1.4525,USD,48.86643666830951,0,Technology services,Strong buy,71.45,USD
APTV,Aptiv PLC,4.233128834355814,2691362,0.5134255406277112,14381730489.168095,USD,40.177357375110844,1.6915,USD,-71.97601020560315,0,Producer manufacturing,Strong buy,67.96,USD
